Name,County,Population,Median Age,Household Income,Per Capita Income,Unemployment Count,Poverty Count,Poverty Rate,State
"Crittenden County, Arkansas",Crittenden County,49278.0,35.0,38558.0,20721.0,1863.0,11422.0,23.178700434270873, Arkansas
"Franklin County, Arkansas",Franklin County,17803.0,41.4,39472.0,19988.0,465.0,3829.0,21.507611076784812, Arkansas
"Faulkner County, Arkansas",Faulkner County,121282.0,32.3,50316.0,25240.0,3050.0,18989.0,15.656898797843043, Arkansas
"Pike County, Arkansas",Pike County,10893.0,41.8,36893.0,20180.0,242.0,1852.0,17.00174423941981, Arkansas
"Jefferson County, Arkansas",Jefferson County,71373.0,39.0,37630.0,20371.0,2983.0,16140.0,22.613593375646253, Arkansas
"Marion County, Arkansas",Marion County,16374.0,51.8,36113.0,19200.0,449.0,3165.0,19.32942469769146, Arkansas
"Montgomery County, Arkansas",Montgomery County,9059.0,50.0,35252.0,21480.0,148.0,1613.0,17.80549729550723, Arkansas
"Scott County, Arkansas",Scott County,10584.0,41.2,37396.0,18077.0,481.0,2142.0,20.238095238095237, Arkansas
"Searcy County, Arkansas",Searcy County,7925.0,47.3,36716.0,21475.0,115.0,1364.0,17.21135646687697, Arkansas
"Sebastian County, Arkansas",Sebastian County,127362.0,37.3,40932.0,23916.0,3281.0,28211.0,22.150248896845213, Arkansas
"Crawford County, Arkansas",Crawford County,62119.0,38.7,43504.0,22104.0,1702.0,10196.0,16.413657657077543, Arkansas
"Benton County, Arkansas",Benton County,251823.0,35.2,61271.0,30611.0,3805.0,26096.0,10.362834212919392, Arkansas
"Chicot County, Arkansas",Chicot County,11008.0,43.3,32412.0,20560.0,412.0,3041.0,27.625363372093023, Arkansas
"Hot Spring County, Arkansas",Hot Spring County,33480.0,41.7,40626.0,20868.0,877.0,4941.0,14.758064516129032, Arkansas
"Johnson County, Arkansas",Johnson County,26155.0,37.8,35758.0,18757.0,519.0,5733.0,21.9193270885108, Arkansas
"Lee County, Arkansas",Lee County,9614.0,41.9,27901.0,15610.0,514.0,2173.0,22.6024547534845, Arkansas
"Madison County, Arkansas",Madison County,15907.0,42.5,42894.0,23203.0,309.0,2797.0,17.583453825359904, Arkansas
"Desha County, Arkansas",Desha County,12094.0,40.2,27036.0,18187.0,618.0,3886.0,32.13163552174632, Arkansas
"Fulton County, Arkansas",Fulton County,12092.0,48.1,36051.0,19674.0,305.0,2718.0,22.477671187562024, Arkansas
"Howard County, Arkansas",Howard County,13472.0,38.5,34851.0,23627.0,338.0,2790.0,20.709619952494062, Arkansas
"Garland County, Arkansas",Garland County,97994.0,44.7,41672.0,25690.0,3947.0,18300.0,18.67461273139172, Arkansas
"Mississippi County, Arkansas",Mississippi County,43534.0,36.1,36417.0,20378.0,2257.0,10921.0,25.08613956907245, Arkansas
"Pope County, Arkansas",Pope County,63372.0,34.9,40668.0,21650.0,2143.0,11841.0,18.68490816133308, Arkansas
"Prairie County, Arkansas",Prairie County,8309.0,45.7,41244.0,22653.0,283.0,1364.0,16.415934528824167, Arkansas
"Union County, Arkansas",Union County,40022.0,39.7,41106.0,23463.0,1398.0,7936.0,19.829093998300934, Arkansas
"Woodruff County, Arkansas",Woodruff County,6763.0,45.3,30097.0,19987.0,291.0,1721.0,25.447286707082657, Arkansas
"Cleburne County, Arkansas",Cleburne County,25361.0,48.9,42312.0,26189.0,594.0,3829.0,15.097985095224951, Arkansas
"Cleveland County, Arkansas",Cleveland County,8332.0,42.6,44840.0,23171.0,237.0,1589.0,19.071051368218914, Arkansas
"Jackson County, Arkansas",Jackson County,17429.0,40.5,32783.0,19458.0,427.0,3592.0,20.609329278788227, Arkansas
"Hempstead County, Arkansas",Hempstead County,22154.0,38.9,38701.0,18817.0,605.0,5539.0,25.002256928771327, Arkansas
"Sharp County, Arkansas",Sharp County,17041.0,47.3,31792.0,20078.0,423.0,3904.0,22.90945367055924, Arkansas
"Stone County, Arkansas",Stone County,12443.0,49.5,33091.0,19881.0,393.0,2983.0,23.97331833159206, Arkansas
"Washington County, Arkansas",Washington County,223683.0,31.5,47452.0,26371.0,5554.0,38855.0,17.37056459364368, Arkansas
"Greene County, Arkansas",Greene County,44197.0,37.7,45566.0,22094.0,1439.0,6879.0,15.564404823856822, Arkansas
"Baxter County, Arkansas",Baxter County,41093.0,51.8,40072.0,24737.0,974.0,5117.0,12.452242474387365, Arkansas
"Ashley County, Arkansas",Ashley County,20771.0,41.8,36407.0,20703.0,870.0,4368.0,21.02931972461605, Arkansas
"Craighead County, Arkansas",Craighead County,104246.0,34.0,45672.0,25594.0,3100.0,18298.0,17.5527118546515, Arkansas
"Lafayette County, Arkansas",Lafayette County,7051.0,45.8,32500.0,25140.0,234.0,1632.0,23.145653098851227, Arkansas
"Perry County, Arkansas",Perry County,10320.0,43.7,46168.0,21781.0,275.0,1808.0,17.51937984496124, Arkansas
"Yell County, Arkansas",Yell County,21601.0,39.7,39696.0,20209.0,597.0,3792.0,17.554742835979816, Arkansas
"Phillips County, Arkansas",Phillips County,19518.0,38.2,26652.0,17287.0,1248.0,6363.0,32.600676298801105, Arkansas
"Poinsett County, Arkansas",Poinsett County,24098.0,39.7,37487.0,18361.0,538.0,5036.0,20.89799983401112, Arkansas
"Sevier County, Arkansas",Sevier County,17206.0,35.0,43675.0,18388.0,508.0,3597.0,20.905498082064398, Arkansas
"Calhoun County, Arkansas",Calhoun County,5194.0,45.2,37225.0,22866.0,135.0,986.0,18.983442433577203, Arkansas
"Clark County, Arkansas",Clark County,22495.0,33.8,37144.0,20382.0,484.0,4221.0,18.76416981551456, Arkansas
"Bradley County, Arkansas",Bradley County,10994.0,40.6,36310.0,21575.0,427.0,2864.0,26.05057303983991, Arkansas
"Lawrence County, Arkansas",Lawrence County,16777.0,42.0,37603.0,19422.0,575.0,2976.0,17.73857066221613, Arkansas
"Monroe County, Arkansas",Monroe County,7420.0,46.1,31584.0,20486.0,294.0,2098.0,28.274932614555254, Arkansas
"Polk County, Arkansas",Polk County,20212.0,43.8,33870.0,18735.0,673.0,5326.0,26.35068276271522, Arkansas
"Conway County, Arkansas",Conway County,20954.0,41.2,39638.0,22365.0,641.0,3845.0,18.349718430848526, Arkansas
"Ouachita County, Arkansas",Ouachita County,24378.0,42.8,32136.0,19780.0,836.0,6231.0,25.559931085404873, Arkansas
"Newton County, Arkansas",Newton County,7898.0,48.8,38134.0,18053.0,130.0,1392.0,17.62471511775133, Arkansas
"Arkansas County, Arkansas",Arkansas County,18352.0,40.9,38532.0,23766.0,738.0,3735.0,20.352005231037488, Arkansas
"Little River County, Arkansas",Little River County,12494.0,42.5,36963.0,23412.0,530.0,2291.0,18.336801664799104, Arkansas
"Lonoke County, Arkansas",Lonoke County,71568.0,35.8,57290.0,25184.0,1647.0,8709.0,12.168846411804159, Arkansas
"Carroll County, Arkansas",Carroll County,27782.0,44.6,39686.0,21754.0,616.0,4331.0,15.58923043697358, Arkansas
"Miller County, Arkansas",Miller County,43760.0,38.5,41862.0,22227.0,1591.0,8891.0,20.31764168190128, Arkansas
"Modoc County, California",Modoc County,9017.0,47.8,39296.0,22052.0,263.0,1584.0,17.566818232228012, California
"Merced County, California",Merced County,267390.0,30.8,46338.0,20120.0,16969.0,60861.0,22.76113542017278, California
"Lake County, California",Lake County,64095.0,45.8,40446.0,23345.0,2872.0,14398.0,22.4635306966222, California
"Mariposa County, California",Mariposa County,17658.0,51.1,51385.0,28241.0,777.0,2629.0,14.88843583644807, California
"Yuba County, California",Yuba County,74644.0,32.4,51776.0,22814.0,3057.0,13598.0,18.217137345265527, California
"Contra Costa County, California",Contra Costa County,1123678.0,39.2,88456.0,42898.0,39750.0,108630.0,9.667360222412471, California
"Inyo County, California",Inyo County,18195.0,45.6,51500.0,30323.0,450.0,1806.0,9.925803792250619, California
"Lassen County, California",Lassen County,31470.0,36.2,54083.0,20974.0,729.0,3155.0,10.025421035907213, California
"Stanislaus County, California",Stanislaus County,535684.0,33.9,54260.0,24007.0,29240.0,91210.0,17.026829250080272, California
"Santa Barbara County, California",Santa Barbara County,442996.0,33.7,68023.0,32872.0,14894.0,65493.0,14.784106402766616, California
"Sonoma County, California",Sonoma County,500943.0,41.4,71769.0,37767.0,15700.0,52707.0,10.521556344733831, California
"Tehama County, California",Tehama County,63247.0,41.1,42512.0,22631.0,2692.0,13009.0,20.56856451689408, California
"Imperial County, California",Imperial County,179957.0,32.2,44779.0,17303.0,11415.0,40376.0,22.436470934723296, California
"Mono County, California",Mono County,14058.0,38.3,60595.0,30888.0,290.0,1378.0,9.802247830416844, California
"San Benito County, California",San Benito County,58671.0,35.4,80760.0,30012.0,2686.0,5670.0,9.66405890473999, California
"Alameda County, California",Alameda County,1629615.0,37.3,85743.0,41363.0,53175.0,181194.0,11.11882254397511, California
"Sacramento County, California",Sacramento County,1495400.0,35.9,60239.0,29693.0,64575.0,246203.0,16.464023003878562, California
"El Dorado County, California",El Dorado County,185015.0,45.5,74885.0,38156.0,7042.0,17996.0,9.726778909818123, California
"Napa County, California",Napa County,141005.0,40.8,79637.0,40632.0,4068.0,11285.0,8.003262295663275, California
"San Diego County, California",San Diego County,3283665.0,35.4,70588.0,34350.0,116758.0,427031.0,13.004706631157564, California
"Monterey County, California",Monterey County,433168.0,33.9,63249.0,27168.0,11717.0,60933.0,14.066828574594615, California
"San Francisco County, California",San Francisco County,864263.0,38.3,96265.0,59508.0,29102.0,99096.0,11.465954229210322, California
"Sierra County, California",Sierra County,2885.0,55.0,44190.0,31750.0,64.0,351.0,12.166377816291162, California
"Tulare County, California",Tulare County,458809.0,30.6,44871.0,18962.0,19405.0,122724.0,26.748385493745765, California
"Yolo County, California",Yolo County,212605.0,30.9,61621.0,30615.0,7489.0,39686.0,18.666541238446886, California
"Humboldt County, California",Humboldt County,135490.0,37.7,43718.0,25208.0,5850.0,27481.0,20.282677688390287, California
"Nevada County, California",Nevada County,98838.0,49.8,60610.0,35581.0,3348.0,11861.0,12.000445172909204, California
"Alpine County, California",Alpine County,1203.0,44.9,63438.0,27448.0,64.0,235.0,19.534497090606816, California
"Madera County, California",Madera County,154440.0,33.7,48210.0,19975.0,5045.0,32244.0,20.87801087801088, California
"Mendocino County, California",Mendocino County,87497.0,42.4,46528.0,27093.0,4304.0,16448.0,18.798358800873174, California
"Santa Cruz County, California",Santa Cruz County,273263.0,37.3,73663.0,36388.0,9672.0,38605.0,14.12741571306763, California
"Trinity County, California",Trinity County,13037.0,51.4,36563.0,23575.0,507.0,2545.0,19.521362276597376, California
"Los Angeles County, California",Los Angeles County,10105722.0,36.0,61015.0,30798.0,406426.0,1688505.0,16.708405396467466, California
"Riverside County, California",Riverside County,2355002.0,35.0,60807.0,25700.0,107383.0,362215.0,15.380666343383147, California
"San Bernardino County, California",San Bernardino County,2121220.0,32.9,57156.0,22867.0,95079.0,374810.0,17.669548655962135, California
"Santa Clara County, California",Santa Clara County,1911226.0,37.0,106761.0,48689.0,58215.0,162525.0,8.503703905241975, California
"Marin County, California",Marin County,260814.0,46.1,104703.0,66748.0,6211.0,20515.0,7.865758739944941, California
"Placer County, California",Placer County,374985.0,41.6,80488.0,39734.0,10216.0,30473.0,8.126458391669, California
"Siskiyou County, California",Siskiyou County,43530.0,47.9,40884.0,24605.0,1655.0,8915.0,20.480128646910178, California
"Shasta County, California",Shasta County,178919.0,41.8,47258.0,26455.0,5246.0,31967.0,17.866744169149168, California
"Solano County, California",Solano County,434981.0,37.7,72950.0,31934.0,18266.0,48623.0,11.178189392180348, California
"Del Norte County, California",Del Norte County,27442.0,38.7,41287.0,20809.0,916.0,5571.0,20.30099846949931, California
"Colusa County, California",Colusa County,21479.0,34.7,56481.0,25676.0,592.0,2979.0,13.869360770985613, California
"Glenn County, California",Glenn County,27935.0,36.8,46260.0,21029.0,1096.0,5404.0,19.344907821729013, California
"Butte County, California",Butte County,225207.0,36.9,46516.0,26304.0,9329.0,44977.0,19.97140408601864, California
"Kings County, California",Kings County,150183.0,31.5,49742.0,19835.0,5683.0,28013.0,18.652577189162557, California
"Plumas County, California",Plumas County,18724.0,52.1,50266.0,32056.0,752.0,2439.0,13.0260628070925, California
"San Luis Obispo County, California",San Luis Obispo County,280119.0,39.0,67175.0,33972.0,6586.0,36420.0,13.001617169845673, California
"Fresno County, California",Fresno County,971616.0,31.8,48730.0,22234.0,45315.0,243040.0,25.0139972993446, California
"Kern County, California",Kern County,878744.0,31.3,50826.0,21716.0,41082.0,191123.0,21.74956528863924, California
"Orange County, California",Orange County,3155816.0,37.5,81851.0,37603.0,96039.0,378459.0,11.992429216405519, California
"Ventura County, California",Ventura County,847834.0,37.5,81972.0,35771.0,28752.0,85816.0,10.121792709421891, California
"Calaveras County, California",Calaveras County,45057.0,51.6,54800.0,31652.0,1281.0,5676.0,12.597376656235435, California
"Sutter County, California",Sutter County,95583.0,35.7,54347.0,24849.0,4491.0,15805.0,16.535367167801805, California
"San Mateo County, California",San Mateo County,763450.0,39.6,105667.0,53516.0,20174.0,54981.0,7.201650402776868, California
"Tuolumne County, California",Tuolumne County,53899.0,48.6,54325.0,31570.0,1750.0,6875.0,12.75533868902948, California
"San Joaquin County, California",San Joaquin County,724153.0,33.9,57813.0,24694.0,33271.0,121296.0,16.750051439405762, California
"Amador County, California",Amador County,37306.0,50.6,60636.0,29628.0,1371.0,3564.0,9.55342304186994, California
"Costilla County, Colorado",Costilla County,3628.0,51.0,29000.0,20737.0,125.0,1073.0,29.575523704520396, Colorado
"Adams County, Colorado",Adams County,487850.0,33.4,64087.0,27487.0,13360.0,59050.0,12.104130367940966, Colorado
"Conejos County, Colorado",Conejos County,8147.0,38.2,35657.0,19047.0,300.0,1709.0,20.97704676568062, Colorado
"Custer County, Colorado",Custer County,4505.0,58.2,41330.0,26032.0,133.0,693.0,15.382907880133185, Colorado
"Douglas County, Colorado",Douglas County,320940.0,38.1,111154.0,48725.0,5705.0,11636.0,3.6255998005857792, Colorado
"Eagle County, Colorado",Eagle County,53726.0,36.5,83803.0,40450.0,934.0,4128.0,7.6834307411681495, Colorado
"Lake County, Colorado",Lake County,7481.0,39.3,46176.0,28492.0,254.0,939.0,12.55179788798289, Colorado
"La Plata County, Colorado",La Plata County,54469.0,39.7,62533.0,34501.0,1333.0,5045.0,9.262149112339129, Colorado
"Moffat County, Colorado",Moffat County,13056.0,37.7,53010.0,27331.0,238.0,1305.0,9.995404411764707, Colorado
"Pitkin County, Colorado",Pitkin County,17747.0,43.3,67755.0,65800.0,515.0,1250.0,7.043443962359835, Colorado
"Rio Grande County, Colorado",Rio Grande County,11430.0,40.7,38534.0,22412.0,453.0,2018.0,17.655293088363955, Colorado
"Cheyenne County, Colorado",Cheyenne County,2127.0,35.8,54907.0,23698.0,82.0,245.0,11.51857075693465, Colorado
"Bent County, Colorado",Bent County,5806.0,40.4,32500.0,14028.0,140.0,948.0,16.327936617292455, Colorado
"Crowley County, Colorado",Crowley County,5514.0,38.2,35292.0,14393.0,477.0,1054.0,19.114980050779835, Colorado
"Dolores County, Colorado",Dolores County,1736.0,49.4,40352.0,23190.0,3.0,245.0,14.112903225806452, Colorado
"San Juan County, Colorado",San Juan County,569.0,46.9,46397.0,28889.0,33.0,19.0,3.3391915641476273, Colorado
"Jackson County, Colorado",Jackson County,1372.0,49.2,45994.0,24299.0,13.0,175.0,12.755102040816327, Colorado
"Larimer County, Colorado",Larimer County,330976.0,35.7,64980.0,34087.0,9586.0,40006.0,12.087281253021366, Colorado
"Logan County, Colorado",Logan County,21885.0,37.5,44876.0,24595.0,689.0,3500.0,15.992689056431345, Colorado
"Montezuma County, Colorado",Montezuma County,25770.0,44.1,45645.0,24440.0,701.0,4275.0,16.589057043073343, Colorado
"San Miguel County, Colorado",San Miguel County,7804.0,42.0,62243.0,42015.0,190.0,815.0,10.443362378267555, Colorado
"Teller County, Colorado",Teller County,23769.0,49.8,66809.0,34974.0,842.0,1760.0,7.4046026336825275, Colorado
"Yuma County, Colorado",Yuma County,10109.0,35.8,44668.0,24789.0,119.0,1425.0,14.096349787318232, Colorado
"Boulder County, Colorado",Boulder County,316782.0,36.2,75669.0,42119.0,9323.0,39882.0,12.589730477110441, Colorado
"Elbert County, Colorado",Elbert County,24553.0,45.6,92849.0,42522.0,489.0,1160.0,4.724473587748951, Colorado
"Las Animas County, Colorado",Las Animas County,14151.0,46.0,40586.0,24268.0,513.0,2266.0,16.01300261465621, Colorado
"Lincoln County, Colorado",Lincoln County,5520.0,38.5,44725.0,14765.0,56.0,492.0,8.91304347826087, Colorado
"Clear Creek County, Colorado",Clear Creek County,9257.0,47.2,68534.0,41257.0,171.0,622.0,6.719239494436643, Colorado
"Routt County, Colorado",Routt County,24359.0,39.9,67472.0,38111.0,472.0,2567.0,10.538199433474281, Colorado
"Summit County, Colorado",Summit County,29722.0,39.2,73538.0,37192.0,667.0,3063.0,10.305497611197094, Colorado
"Alamosa County, Colorado",Alamosa County,16345.0,30.3,36315.0,19217.0,723.0,4239.0,25.934536555521568, Colorado
"Delta County, Colorado",Delta County,30217.0,47.8,42487.0,25546.0,1037.0,4795.0,15.868550815765959, Colorado
"Fremont County, Colorado",Fremont County,46601.0,44.8,44712.0,20919.0,960.0,5654.0,12.132786850067594, Colorado
"Pueblo County, Colorado",Pueblo County,163368.0,38.8,42386.0,23110.0,6745.0,31467.0,19.261422065520787, Colorado
"Montrose County, Colorado",Montrose County,40908.0,44.7,44865.0,24308.0,1488.0,7189.0,17.573579739904176, Colorado
"Morgan County, Colorado",Morgan County,28123.0,36.6,51456.0,24077.0,625.0,2579.0,9.170429897237137, Colorado
"Park County, Colorado",Park County,16900.0,50.6,61644.0,34377.0,441.0,1098.0,6.497041420118343, Colorado
"Saguache County, Colorado",Saguache County,6338.0,48.8,34765.0,22267.0,205.0,1327.0,20.937204165351847, Colorado
"Mesa County, Colorado",Mesa County,148798.0,38.9,51971.0,27612.0,5963.0,23238.0,15.617145391739136, Colorado
"Prowers County, Colorado",Prowers County,12084.0,37.4,41740.0,22033.0,495.0,2147.0,17.767295597484278, Colorado
"Hinsdale County, Colorado",Hinsdale County,820.0,57.2,53056.0,29574.0,17.0,98.0,11.951219512195122, Colorado
"El Paso County, Colorado",El Paso County,674826.0,34.0,62535.0,31217.0,22050.0,72699.0,10.772999262031991, Colorado
"Washington County, Colorado",Washington County,4809.0,42.2,51458.0,26279.0,96.0,443.0,9.211894364732792, Colorado
"Grand County, Colorado",Grand County,14793.0,44.1,66489.0,32919.0,425.0,1927.0,13.026431420266341, Colorado
"Arapahoe County, Colorado",Arapahoe County,626612.0,36.4,69553.0,36951.0,18023.0,61463.0,9.808781191550752, Colorado
"Otero County, Colorado",Otero County,18325.0,40.2,35051.0,20358.0,733.0,4085.0,22.291950886766713, Colorado
"Phillips County, Colorado",Phillips County,4327.0,38.5,50076.0,27790.0,42.0,345.0,7.973191587705108, Colorado
"Archuleta County, Colorado",Archuleta County,12592.0,49.8,48016.0,29344.0,328.0,1446.0,11.483481575603557, Colorado
"Denver County, Colorado",Denver County,678467.0,34.4,60098.0,38991.0,17699.0,100611.0,14.829166341177979, Colorado
"Kiowa County, Colorado",Kiowa County,1368.0,41.1,39250.0,23621.0,20.0,142.0,10.380116959064328, Colorado
"Huerfano County, Colorado",Huerfano County,6498.0,54.9,35801.0,25547.0,207.0,937.0,14.419821483533395, Colorado
"Baca County, Colorado",Baca County,3581.0,47.6,35898.0,22853.0,78.0,674.0,18.821558223959787, Colorado
"Chaffee County, Colorado",Chaffee County,18818.0,49.9,53762.0,28907.0,218.0,1686.0,8.959506855138697, Colorado
"Gilpin County, Colorado",Gilpin County,5793.0,45.2,72544.0,45110.0,115.0,315.0,5.4375970999482135, Colorado
"Kit Carson County, Colorado",Kit Carson County,7846.0,38.4,45881.0,26125.0,203.0,814.0,10.37471322967117, Colorado
"Garfield County, Colorado",Garfield County,57945.0,36.2,66503.0,31483.0,1731.0,5449.0,9.403744930537579, Colorado
"Gunnison County, Colorado",Gunnison County,16215.0,34.5,52651.0,27669.0,745.0,2170.0,13.382670366944188, Colorado
"Jefferson County, Colorado",Jefferson County,564029.0,40.4,75170.0,40187.0,13840.0,43339.0,7.683824767875411, Colorado
"Mineral County, Colorado",Mineral County,834.0,58.5,50385.0,33018.0,6.0,100.0,11.990407673860911, Colorado
"Ouray County, Colorado",Ouray County,4653.0,53.7,61333.0,35544.0,145.0,484.0,10.401891252955084, Colorado
"Rio Blanco County, Colorado",Rio Blanco County,6557.0,35.9,57991.0,28185.0,206.0,733.0,11.178892786335215, Colorado
